order_id,date,day_of_week,hour,location,product,category,quantity,unit_price,unit_cost,discount_pct,gross_revenue,discount_amount,net_revenue,total_cost,profit
143986,2025-12-10,Wednesday,12,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
143986,2025-12-10,Wednesday,12,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
143986,2025-12-10,Wednesday,12,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
143987,2025-12-10,Wednesday,16,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
143988,2025-12-10,Wednesday,11,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
143988,2025-12-10,Wednesday,11,Campus Strip,Classic Burger,Entree,2,11.49,4.8,0.0,22.98,0.0,22.98,9.6,13.38
143988,2025-12-10,Wednesday,11,Campus Strip,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28
143988,2025-12-10,Wednesday,11,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
143989,2025-12-10,Wednesday,18,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
143989,2025-12-10,Wednesday,18,Campus Strip,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.0,16.98,0.0,16.98,4.6,12.38
143989,2025-12-10,Wednesday,18,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
143990,2025-12-10,Wednesday,20,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.15,8.49,1.2735,7.2165,2.3,4.9165
143990,2025-12-10,Wednesday,20,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.15,10.49,1.5735,8.916500000000001,3.6,5.316500000000001
143991,2025-12-10,Wednesday,18,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
143991,2025-12-10,Wednesday,18,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
143991,2025-12-10,Wednesday,18,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
143992,2025-12-10,Wednesday,11,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
143992,2025-12-10,Wednesday,11,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
143993,2025-12-10,Wednesday,20,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
143993,2025-12-10,Wednesday,20,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
143994,2025-12-10,Wednesday,11,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
143994,2025-12-10,Wednesday,11,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
143994,2025-12-10,Wednesday,11,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
143995,2025-12-10,Wednesday,12,Campus Strip,Buffalo Chicken Wrap,Entree,2,9.99,3.4,0.0,19.98,0.0,19.98,6.8,13.18
143996,2025-12-10,Wednesday,22,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
143996,2025-12-10,Wednesday,22,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
143996,2025-12-10,Wednesday,22,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
143997,2025-12-10,Wednesday,20,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
143997,2025-12-10,Wednesday,20,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
143997,2025-12-10,Wednesday,20,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
143998,2025-12-10,Wednesday,19,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
143998,2025-12-10,Wednesday,19,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
143999,2025-12-10,Wednesday,21,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
143999,2025-12-10,Wednesday,21,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144000,2025-12-10,Wednesday,18,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144000,2025-12-10,Wednesday,18,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144001,2025-12-10,Wednesday,14,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144001,2025-12-10,Wednesday,14,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
144001,2025-12-10,Wednesday,14,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144002,2025-12-10,Wednesday,20,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
144003,2025-12-10,Wednesday,12,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144003,2025-12-10,Wednesday,12,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144004,2025-12-10,Wednesday,20,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144005,2025-12-10,Wednesday,20,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144005,2025-12-10,Wednesday,20,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144005,2025-12-10,Wednesday,20,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144005,2025-12-10,Wednesday,20,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144006,2025-12-10,Wednesday,11,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.15,5.99,0.8985,5.0915,1.2,3.8914999999999997
144006,2025-12-10,Wednesday,11,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001
144006,2025-12-10,Wednesday,11,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.15,6.49,0.9735,5.516500000000001,1.7,3.8165000000000004
144006,2025-12-10,Wednesday,11,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915
144007,2025-12-10,Wednesday,18,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
144007,2025-12-10,Wednesday,18,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144008,2025-12-10,Wednesday,20,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144009,2025-12-10,Wednesday,16,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144009,2025-12-10,Wednesday,16,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144010,2025-12-10,Wednesday,14,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144010,2025-12-10,Wednesday,14,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144010,2025-12-10,Wednesday,14,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144010,2025-12-10,Wednesday,14,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144011,2025-12-10,Wednesday,19,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
144012,2025-12-10,Wednesday,20,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144013,2025-12-10,Wednesday,11,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144013,2025-12-10,Wednesday,11,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144014,2025-12-10,Wednesday,22,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
144014,2025-12-10,Wednesday,22,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144014,2025-12-10,Wednesday,22,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144015,2025-12-10,Wednesday,12,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144016,2025-12-10,Wednesday,19,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144016,2025-12-10,Wednesday,19,Campus Strip,Buffalo Chicken Wrap,Entree,2,9.99,3.4,0.0,19.98,0.0,19.98,6.8,13.18
144016,2025-12-10,Wednesday,19,Campus Strip,Classic Burger,Entree,2,11.49,4.8,0.0,22.98,0.0,22.98,9.6,13.38
144017,2025-12-10,Wednesday,11,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
144017,2025-12-10,Wednesday,11,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144018,2025-12-10,Wednesday,21,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144018,2025-12-10,Wednesday,21,Campus Strip,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58
144019,2025-12-10,Wednesday,13,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144020,2025-12-10,Wednesday,18,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.15,8.49,1.2735,7.2165,2.3,4.9165
144020,2025-12-10,Wednesday,18,Campus Strip,Onion Rings,Sides,2,5.49,1.4,0.15,10.98,1.647,9.333,2.8,6.533
144021,2025-12-10,Wednesday,16,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144021,2025-12-10,Wednesday,16,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144021,2025-12-10,Wednesday,16,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144021,2025-12-10,Wednesday,16,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144022,2025-12-10,Wednesday,20,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144023,2025-12-10,Wednesday,22,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.15,5.49,0.8235,4.6665,1.4,3.2665
144024,2025-12-10,Wednesday,19,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144025,2025-12-10,Wednesday,22,Campus Strip,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58
144026,2025-12-10,Wednesday,18,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144026,2025-12-10,Wednesday,18,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144027,2025-12-10,Wednesday,18,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144028,2025-12-10,Wednesday,20,Campus Strip,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28
144029,2025-12-10,Wednesday,13,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144029,2025-12-10,Wednesday,13,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144029,2025-12-10,Wednesday,13,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144030,2025-12-10,Wednesday,14,Campus Strip,Loaded Nachos,Appetizer,2,10.49,3.6,0.0,20.98,0.0,20.98,7.2,13.780000000000001
144031,2025-12-10,Wednesday,19,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144031,2025-12-10,Wednesday,19,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144031,2025-12-10,Wednesday,19,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144032,2025-12-10,Wednesday,19,Campus Strip,Fountain Soda,Beverage,2,2.99,0.35,0.15,5.98,0.897,5.083,0.7,4.383
144032,2025-12-10,Wednesday,19,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.15,10.99,1.6485,9.3415,4.1,5.2415
144032,2025-12-10,Wednesday,19,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.15,10.49,1.5735,8.916500000000001,3.6,5.316500000000001
144033,2025-12-10,Wednesday,18,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144033,2025-12-10,Wednesday,18,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144034,2025-12-10,Wednesday,19,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.15,2.99,0.4485,2.5415,0.35,2.1915
144034,2025-12-10,Wednesday,19,Campus Strip,Draft Beer (16oz),Beverage,2,5.99,1.2,0.15,11.98,1.797,10.183,2.4,7.7829999999999995
144034,2025-12-10,Wednesday,19,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.15,2.99,0.4485,2.5415,0.35,2.1915
144035,2025-12-10,Wednesday,18,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144035,2025-12-10,Wednesday,18,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144035,2025-12-10,Wednesday,18,Campus Strip,Classic Burger,Entree,2,11.49,4.8,0.0,22.98,0.0,22.98,9.6,13.38
144035,2025-12-10,Wednesday,18,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144036,2025-12-10,Wednesday,13,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144037,2025-12-10,Wednesday,21,Westside Mall,Classic Wings (10pc),Wings,2,12.99,5.1,0.0,25.98,0.0,25.98,10.2,15.780000000000001
144038,2025-12-10,Wednesday,20,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144039,2025-12-10,Wednesday,11,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144040,2025-12-10,Wednesday,15,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144040,2025-12-10,Wednesday,15,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144041,2025-12-10,Wednesday,19,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144042,2025-12-10,Wednesday,18,Westside Mall,Classic Burger,Entree,2,11.49,4.8,0.0,22.98,0.0,22.98,9.6,13.38
144042,2025-12-10,Wednesday,18,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144042,2025-12-10,Wednesday,18,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144043,2025-12-10,Wednesday,17,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144043,2025-12-10,Wednesday,17,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144043,2025-12-10,Wednesday,17,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144044,2025-12-10,Wednesday,16,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144044,2025-12-10,Wednesday,16,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144045,2025-12-10,Wednesday,13,Westside Mall,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.0,16.98,0.0,16.98,4.6,12.38
144045,2025-12-10,Wednesday,13,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144046,2025-12-10,Wednesday,21,Westside Mall,Brownie Sundae,Dessert,2,5.99,1.6,0.0,11.98,0.0,11.98,3.2,8.780000000000001
144046,2025-12-10,Wednesday,21,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144047,2025-12-10,Wednesday,11,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
144047,2025-12-10,Wednesday,11,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144047,2025-12-10,Wednesday,11,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144047,2025-12-10,Wednesday,11,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144048,2025-12-10,Wednesday,19,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144048,2025-12-10,Wednesday,19,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
144049,2025-12-10,Wednesday,12,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144050,2025-12-10,Wednesday,15,Westside Mall,Brownie Sundae,Dessert,2,5.99,1.6,0.0,11.98,0.0,11.98,3.2,8.780000000000001
144050,2025-12-10,Wednesday,15,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
144050,2025-12-10,Wednesday,15,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144051,2025-12-10,Wednesday,20,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144051,2025-12-10,Wednesday,20,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
144052,2025-12-10,Wednesday,21,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915
144053,2025-12-10,Wednesday,21,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144053,2025-12-10,Wednesday,21,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
144054,2025-12-10,Wednesday,11,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144055,2025-12-10,Wednesday,22,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144055,2025-12-10,Wednesday,22,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144056,2025-12-10,Wednesday,19,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144056,2025-12-10,Wednesday,19,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144057,2025-12-10,Wednesday,13,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144058,2025-12-10,Wednesday,19,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144058,2025-12-10,Wednesday,19,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144058,2025-12-10,Wednesday,19,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144059,2025-12-10,Wednesday,17,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144059,2025-12-10,Wednesday,17,Westside Mall,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.0,16.98,0.0,16.98,4.6,12.38
144060,2025-12-10,Wednesday,19,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144061,2025-12-10,Wednesday,14,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
144061,2025-12-10,Wednesday,14,Westside Mall,Classic Wings (10pc),Wings,2,12.99,5.1,0.0,25.98,0.0,25.98,10.2,15.780000000000001
144062,2025-12-10,Wednesday,21,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144062,2025-12-10,Wednesday,21,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144062,2025-12-10,Wednesday,21,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144063,2025-12-10,Wednesday,13,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144064,2025-12-10,Wednesday,19,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144064,2025-12-10,Wednesday,19,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
144065,2025-12-10,Wednesday,20,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144065,2025-12-10,Wednesday,20,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144066,2025-12-10,Wednesday,12,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144067,2025-12-10,Wednesday,21,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
144067,2025-12-10,Wednesday,21,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
144068,2025-12-10,Wednesday,18,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
144068,2025-12-10,Wednesday,18,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
144068,2025-12-10,Wednesday,18,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
144069,2025-12-10,Wednesday,21,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144070,2025-12-10,Wednesday,13,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144070,2025-12-10,Wednesday,13,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144071,2025-12-10,Wednesday,11,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144071,2025-12-10,Wednesday,11,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144072,2025-12-10,Wednesday,11,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144072,2025-12-10,Wednesday,11,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
144072,2025-12-10,Wednesday,11,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
144072,2025-12-10,Wednesday,11,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
144073,2025-12-10,Wednesday,20,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915
144073,2025-12-10,Wednesday,20,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915
144073,2025-12-10,Wednesday,20,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.15,10.99,1.6485,9.3415,4.1,5.2415
144073,2025-12-10,Wednesday,20,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.15,5.49,0.8235,4.6665,1.4,3.2665
144074,2025-12-10,Wednesday,17,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
